x,y,CLIMATE_IDENTIFIER,STATION_NAME,STN_ID,ID,SOURCE,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.2.14,DLY02,2018-02-14 00:00:00,NS,2018,2,14,0.8,,-3.1,,4.6,,0,T,0,T,0,,,,20,,43,,0,,17.2,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.2.15,DLY02,2018-02-15 00:00:00,NS,2018,2,15,3.3,,-1.9,,8.4,,0,T,0,T,0,,,,18,,33,,0,,14.7,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.2.16,DLY02,2018-02-16 00:00:00,NS,2018,2,16,2.3,,-2.4,,7,,8.4,,8.4,,0,,,,35,,78,,0,,15.7,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.2.17,DLY02,2018-02-17 00:00:00,NS,2018,2,17,-4.2,,-6.1,,-2.2,,0,,0,,0,,,,33,,70,,0,,22.2,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.2.18,DLY02,2018-02-18 00:00:00,NS,2018,2,18,-0.6,,-3,,1.9,,7.2,,0,,9,,3,,34,,41,,0,,18.6,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.2.19,DLY02,2018-02-19 00:00:00,NS,2018,2,19,-0.3,,-5.9,,5.4,,3.2,,3.2,,0,,6,,21,,50,,0,,18.3,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.2.20,DLY02,2018-02-20 00:00:00,NS,2018,2,20,6.8,,4.4,,9.2,,4.4,,4.4,,0,,,,22,,48,,0,,11.2,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.2.21,DLY02,2018-02-21 00:00:00,NS,2018,2,21,5.9,,3.7,,8,,0.6,,0.6,,0,,,,35,,56,,0,,12.1,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.2.22,DLY02,2018-02-22 00:00:00,NS,2018,2,22,0.8,,-4.1,,5.6,,0,,0,,0,,,,35,,52,,0,,17.2,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.2.23,DLY02,2018-02-23 00:00:00,NS,2018,2,23,-2.3,,-6.4,,1.8,,3.2,,2.6,,0.6,,,,16,,35,,0,,20.3,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.2.24,DLY02,2018-02-24 00:00:00,NS,2018,2,24,2.8,,-1.6,,7.2,,1,,1,,0,,,,31,,56,,0,,15.2,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.2.25,DLY02,2018-02-25 00:00:00,NS,2018,2,25,-1.3,,-3.7,,1.2,,7.7,,5.3,,1.2,,1,,10,,48,,0,,19.3,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.2.26,DLY02,2018-02-26 00:00:00,NS,2018,2,26,3.4,,0.9,,5.9,,0.8,,0.8,,0,,,,34,,50,,0,,14.6,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.2.27,DLY02,2018-02-27 00:00:00,NS,2018,2,27,2.6,,-0.3,,5.4,,0,,0,,0,,,,32,,48,,0,,15.4,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.2.28,DLY02,2018-02-28 00:00:00,NS,2018,2,28,5.4,,2.8,,8,,0,,0,,0,,,,22,,39,,0,,12.6,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.3.1,DLY02,2018-03-01 00:00:00,NS,2018,3,1,5.2,,2.1,,8.3,,0.2,,0.2,,0,,,,11,,37,,0,,12.8,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.3.2,DLY02,2018-03-02 00:00:00,NS,2018,3,2,4.9,,2.9,,6.9,,0,,0,,0,,,,7,,87,,0,,13.1,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.3.3,DLY02,2018-03-03 00:00:00,NS,2018,3,3,5,,1.7,,8.3,,0,T,0,T,0,,,,6,,76,,0,,13,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.3.4,DLY02,2018-03-04 00:00:00,NS,2018,3,4,2.7,,0.1,,5.2,,0,,0,,0,,,,5,,57,,0,,15.3,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.3.5,DLY02,2018-03-05 00:00:00,NS,2018,3,5,3.7,,-0.7,,8.1,,0,,0,,0,,,,2,,67,,0,,14.3,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.3.6,DLY02,2018-03-06 00:00:00,NS,2018,3,6,1.1,,-3.4,,5.5,,0,,0,,0,,,,3,,61,,0,,16.9,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.3.7,DLY02,2018-03-07 00:00:00,NS,2018,3,7,0.7,,-4.2,,5.6,,0.2,,0,,0.2,,,,10,,69,,0,,17.3,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.3.8,DLY02,2018-03-08 00:00:00,NS,2018,3,8,3.3,,0.6,,5.9,,16.8,,14.4,,2.4,,,,9,,89,,0,,14.7,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.3.9,DLY02,2018-03-09 00:00:00,NS,2018,3,9,2.3,,0.1,,4.5,,0.4,,0,,0.4,,0,T,27,,46,,0,,15.7,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.3.10,DLY02,2018-03-10 00:00:00,NS,2018,3,10,1.1,,-0.3,,2.4,,1.2,,0,,1.2,,0,T,27,,59,,0,,16.9,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.3.11,DLY02,2018-03-11 00:00:00,NS,2018,3,11,0.8,,-1.5,,3,,0.2,,0,,0.2,,1,,33,,46,,0,,17.2,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.3.12,DLY02,2018-03-12 00:00:00,NS,2018,3,12,2.1,,-3,,7.1,,0,T,0,T,0,,0,T,7,,37,,0,,15.9,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.3.13,DLY02,2018-03-13 00:00:00,NS,2018,3,13,0.6,,-1.1,,2.2,,20,,5,,15,,8,,8,,83,,0,,17.4,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.3.14,DLY02,2018-03-14 00:00:00,NS,2018,3,14,2.4,,0.8,,3.9,,4.6,,4.6,,0,T,5,,23,,87,,0,,15.6,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.3.15,DLY02,2018-03-15 00:00:00,NS,2018,3,15,1.8,,-0.7,,4.2,,1.8,,0,,1.8,,2,,28,,56,,0,,16.2,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.3.16,DLY02,2018-03-16 00:00:00,NS,2018,3,16,-0.4,,-3.1,,2.3,,0,T,0,,0,T,0,T,34,,61,,0,,18.4,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.3.17,DLY02,2018-03-17 00:00:00,NS,2018,3,17,-4.9,,-6.8,,-2.9,,1.4,,0,,1.4,,1,,32,,72,,0,,22.9,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.3.18,DLY02,2018-03-18 00:00:00,NS,2018,3,18,-5.1,,-7.3,,-2.9,,0,T,0,,0,T,0,T,32,,54,,0,,23.1,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.3.19,DLY02,2018-03-19 00:00:00,NS,2018,3,19,-3.8,,-6.8,,-0.7,,0,T,0,,0,T,,,31,,54,,0,,21.8,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.3.20,DLY02,2018-03-20 00:00:00,NS,2018,3,20,-2,,-5.3,,1.4,,0,,0,,0,,,,32,,44,,0,,20,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.3.21,DLY02,2018-03-21 00:00:00,NS,2018,3,21,-0.4,,-5.8,,5.1,,0,T,0,,0,T,,,6,,50,,0,,18.4,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.3.22,DLY02,2018-03-22 00:00:00,NS,2018,3,22,0.3,,-0.8,,1.4,,21,,0,,21,,0,T,6,,61,,0,,17.7,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.3.23,DLY02,2018-03-23 00:00:00,NS,2018,3,23,1.4,,-0.4,,3.1,,0,,0,,0,,10,,33,,61,,0,,16.6,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.3.24,DLY02,2018-03-24 00:00:00,NS,2018,3,24,1.9,,-1.1,,4.9,,2.6,,0,,2.6,,9,,3,,54,,0,,16.1,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.3.25,DLY02,2018-03-25 00:00:00,NS,2018,3,25,-2.1,,-5.8,,1.7,,0.3,,0,,0.3,,7,,2,,57,,0,,20.1,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.3.26,DLY02,2018-03-26 00:00:00,NS,2018,3,26,-0.6,,-7.2,,6.1,,0,,0,,0,,4,,7,,44,,0,,18.6,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.3.27,DLY02,2018-03-27 00:00:00,NS,2018,3,27,3.4,,-5.5,,12.2,,0,,0,,0,,2,,6,,46,,0,,14.6,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.3.28,DLY02,2018-03-28 00:00:00,NS,2018,3,28,3.3,,0.2,,6.3,,0,T,0,T,0,,,,34,,39,,0,,14.7,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.3.29,DLY02,2018-03-29 00:00:00,NS,2018,3,29,4.2,,-0.7,,9.1,,0,,0,,0,,,,36,,35,,0,,13.8,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.3.30,DLY02,2018-03-30 00:00:00,NS,2018,3,30,6.8,,4.2,,9.3,,7.2,,7.2,,0,,,,20,,56,,0,,11.2,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.3.31,DLY02,2018-03-31 00:00:00,NS,2018,3,31,,M,,M,6,E,0,,0,,0,,,,32,,59,,,M,,M,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.4.1,DLY02,2018-04-01 00:00:00,NS,2018,4,1,3.7,,0.2,,7.2,,1.4,,1.4,,0,,,,21,,57,,0,,14.3,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.4.2,DLY02,2018-04-02 00:00:00,NS,2018,4,2,-0.1,,-2.6,,2.4,,0,,0,,0,,,,32,,35,,0,,18.1,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.4.3,DLY02,2018-04-03 00:00:00,NS,2018,4,3,2.1,,-1.6,,5.8,,5.6,,2.2,,3.4,,1,,23,,32,,0,,15.9,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.4.4,DLY02,2018-04-04 00:00:00,NS,2018,4,4,6.7,,2.8,,10.6,,16,,16,,0,,,,22,,63,,0,,11.3,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.4.5,DLY02,2018-04-05 00:00:00,NS,2018,4,5,1.1,,-2.7,,4.9,,0,,0,,0,,,,28,,72,,0,,16.9,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.4.6,DLY02,2018-04-06 00:00:00,NS,2018,4,6,0.5,,-3.6,,4.5,,6.4,,0.2,,6,,3,,32,,52,,0,,17.5,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.4.7,DLY02,2018-04-07 00:00:00,NS,2018,4,7,2.5,,0,,4.9,,8.4,,8.4,,0,,2,,28,,46,,0,,15.5,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.4.8,DLY02,2018-04-08 00:00:00,NS,2018,4,8,1.4,E,0.2,E,2.6,E,0,T,0,,0,T,,,34,,52,,0,E,16.6,E,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.4.9,DLY02,2018-04-09 00:00:00,NS,2018,4,9,-1.2,,-3.3,,1,,0,T,0,,0,T,,,31,,57,,0,,19.2,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.4.10,DLY02,2018-04-10 00:00:00,NS,2018,4,10,-0.5,,-5,,4.1,,0,,0,,0,,,,18,,30,,0,,18.5,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.4.11,DLY02,2018-04-11 00:00:00,NS,2018,4,11,1.6,,-3.7,,6.9,,0,T,0,T,0,,,,30,,35,,0,,16.4,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.4.12,DLY02,2018-04-12 00:00:00,NS,2018,4,12,2.3,,-3,,7.5,,5.4,,5.4,,0,,,,16,,54,,0,,15.7,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.4.13,DLY02,2018-04-13 00:00:00,NS,2018,4,13,8,,4.5,,11.5,,4.6,,4.6,,0,,,,19,,80,,0,,10,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.4.14,DLY02,2018-04-14 00:00:00,NS,2018,4,14,4.3,,-0.4,,8.9,,0,T,0,,0,T,,,35,,52,,0,,13.7,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.4.15,DLY02,2018-04-15 00:00:00,NS,2018,4,15,0,,-2.2,,2.2,,0,T,0,,0,T,0,T,2,,37,,0,,18,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.4.16,DLY02,2018-04-16 00:00:00,NS,2018,4,16,3.5,,-0.5,,7.4,,10.4,,10.4,,0,,,,9,,74,,0,,14.5,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.4.17,DLY02,2018-04-17 00:00:00,NS,2018,4,17,8.7,,4.2,,13.1,,24,,24,,0,,,,11,,57,,0,,9.3,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.4.18,DLY02,2018-04-18 00:00:00,NS,2018,4,18,4.5,,2.7,,6.3,,0.6,,0.6,,0,,,,25,,52,,0,,13.5,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.4.19,DLY02,2018-04-19 00:00:00,NS,2018,4,19,3.9,,0.2,,7.5,,11.1,,9.8,,1.3,,,,25,,39,,0,,14.1,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.4.20,DLY02,2018-04-20 00:00:00,NS,2018,4,20,4.1,,1,,7.2,,3,,3,,0,,,,33,,43,,0,,13.9,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.4.21,DLY02,2018-04-21 00:00:00,NS,2018,4,21,4.7,,2.2,,7.2,,0,,0,,0,,,,27,,43,,0,,13.3,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.4.22,DLY02,2018-04-22 00:00:00,NS,2018,4,22,4.9,,1,,8.7,,0,,0,,0,,,,30,,32,,0,,13.1,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.4.23,DLY02,2018-04-23 00:00:00,NS,2018,4,23,,M,0.2,E,,M,0,,0,,0,,,,32,,33,,,M,,M,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.4.24,DLY02,2018-04-24 00:00:00,NS,2018,4,24,7.7,,2.8,,12.5,,0,T,0,T,0,,,,24,,46,,0,,10.3,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.4.25,DLY02,2018-04-25 00:00:00,NS,2018,4,25,,M,,M,16,E,3.2,,3.2,,0,,,,17,,63,,,M,,M,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.4.26,DLY02,2018-04-26 00:00:00,NS,2018,4,26,9.4,,6.4,,12.4,,15.2,,15.2,,0,,,,15,,78,,0,,8.6,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.4.27,DLY02,2018-04-27 00:00:00,NS,2018,4,27,9.7,,5.8,,13.5,,0.4,,0.4,,0,,,,18,,50,,0,,8.3,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.4.28,DLY02,2018-04-28 00:00:00,NS,2018,4,28,9.3,,6.3,,12.3,,11.6,,11.6,,0,,,,19,,46,,0,,8.7,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.4.29,DLY02,2018-04-29 00:00:00,NS,2018,4,29,12,,7.8,,16.2,,6.2,,6.2,,0,,,,16,,32,,0,,6,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.4.30,DLY02,2018-04-30 00:00:00,NS,2018,4,30,7.2,,2.6,,11.8,,7.8,,7.8,,0,,,,0,,0,,0,,10.8,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.5.1,DLY02,2018-05-01 00:00:00,NS,2018,5,1,5.2,,1.5,,8.9,,0.2,,0.2,,0,,,,31,,33,,0,,12.8,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.5.2,DLY02,2018-05-02 00:00:00,NS,2018,5,2,10.9,,5.8,,15.9,,0,,0,,0,,,,24,,65,,0,,7.1,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.5.3,DLY02,2018-05-03 00:00:00,NS,2018,5,3,13.8,,8.2,,19.4,,10,,10,,0,,,,13,,41,,0,,4.2,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.5.4,DLY02,2018-05-04 00:00:00,NS,2018,5,4,11.8,,8,,15.6,,1,,1,,0,,,,18,,46,,0,,6.2,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.5.5,DLY02,2018-05-05 00:00:00,NS,2018,5,5,10.9,,8.6,,13.2,,0,,0,,0,,,,29,,65,,0,,7.1,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.5.6,DLY02,2018-05-06 00:00:00,NS,2018,5,6,12.5,,8.8,,16.2,,4,,4,,0,,,,22,,50,,0,,5.5,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.5.7,DLY02,2018-05-07 00:00:00,NS,2018,5,7,11.7,,6.4,,16.9,,0.4,,0.4,,0,,,,33,,35,,0,,6.3,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.5.8,DLY02,2018-05-08 00:00:00,NS,2018,5,8,9.6,,4.3,,14.8,,0,,0,,0,,,,17,,37,,0,,8.4,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.5.9,DLY02,2018-05-09 00:00:00,NS,2018,5,9,10.1,,4.8,,15.4,,0,,0,,0,,,,10,,32,,0,,7.9,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.5.10,DLY02,2018-05-10 00:00:00,NS,2018,5,10,10.3,,7,,13.6,,5.2,,5.2,,0,,,,10,,46,,0,,7.7,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.5.11,DLY02,2018-05-11 00:00:00,NS,2018,5,11,8.7,,4.7,,12.7,,0,,0,,0,,,,34,,48,,0,,9.3,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.5.12,DLY02,2018-05-12 00:00:00,NS,2018,5,12,6.8,,1.9,,11.6,,0,,0,,0,,,,18,,32,,0,,11.2,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.5.13,DLY02,2018-05-13 00:00:00,NS,2018,5,13,7.7,,3.7,,11.7,,0,,0,,0,,,,0,,0,,0,,10.3,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.5.14,DLY02,2018-05-14 00:00:00,NS,2018,5,14,8,,1.3,,14.7,,0,,0,,0,,,,25,,33,,0,,10,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.5.15,DLY02,2018-05-15 00:00:00,NS,2018,5,15,9,,6.3,,11.7,,0.8,,0.8,,0,,,,20,,50,,0,,9,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.5.16,DLY02,2018-05-16 00:00:00,NS,2018,5,16,10.7,,7.3,,14,,0,,0,,0,,,,5,,37,,0,,7.3,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.5.17,DLY02,2018-05-17 00:00:00,NS,2018,5,17,10.4,,7.8,,13,,0.4,,0.4,,0,,,,0,,0,,0,,7.6,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.5.18,DLY02,2018-05-18 00:00:00,NS,2018,5,18,10.6,,3.7,,17.5,,0,,0,,0,,,,35,,44,,0,,7.4,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.5.19,DLY02,2018-05-19 00:00:00,NS,2018,5,19,9.5,,2.8,,16.2,,9.8,,9.8,,0,,,,19,,48,,0,,8.5,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.5.20,DLY02,2018-05-20 00:00:00,NS,2018,5,20,11,,7.9,,14.1,,15.6,,15.6,,0,,,,22,,54,,0,,7,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.5.21,DLY02,2018-05-21 00:00:00,NS,2018,5,21,11.2,,6,,16.4,,0,,0,,0,,,,25,,50,,0,,6.8,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.5.22,DLY02,2018-05-22 00:00:00,NS,2018,5,22,12.9,,6.7,,19.1,,0.4,,0.4,,0,,,,13,,37,,0,,5.1,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.5.23,DLY02,2018-05-23 00:00:00,NS,2018,5,23,9.5,,4.9,,14.1,,0,,0,,0,,,,35,,46,,0,,8.5,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.5.24,DLY02,2018-05-24 00:00:00,NS,2018,5,24,7.2,,2.3,,12.1,,0,,0,,0,,,,30,,39,,0,,10.8,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.5.25,DLY02,2018-05-25 00:00:00,NS,2018,5,25,12.1,,7.9,,16.3,,0,T,0,T,0,,,,25,,57,,0,,5.9,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.5.26,DLY02,2018-05-26 00:00:00,NS,2018,5,26,14.9,,9.6,,20.1,,0,T,0,T,0,,,,27,,43,,0,,3.1,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.5.27,DLY02,2018-05-27 00:00:00,NS,2018,5,27,10.5,,5.5,,15.4,,0,,0,,0,,,,15,,44,,0,,7.5,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.5.28,DLY02,2018-05-28 00:00:00,NS,2018,5,28,12,,6.6,,17.4,,0.4,,0.4,,0,,,,9,,37,,0,,6,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.5.29,DLY02,2018-05-29 00:00:00,NS,2018,5,29,14.6,,8.8,,20.4,,0.2,,0.2,,0,,,,27,,33,,0,,3.4,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.5.30,DLY02,2018-05-30 00:00:00,NS,2018,5,30,12,,6.7,,17.3,,0,,0,,0,,,,30,,39,,0,,6,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.5.31,DLY02,2018-05-31 00:00:00,NS,2018,5,31,11.4,,5.3,,17.5,,0,,0,,0,,,,25,,33,,0,,6.6,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.6.1,DLY02,2018-06-01 00:00:00,NS,2018,6,1,13.9,,9.5,,18.3,,0,,0,,0,,,,24,,41,,0,,4.1,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.6.2,DLY02,2018-06-02 00:00:00,NS,2018,6,2,12.9,,7.7,,18.1,,0,T,0,T,0,,,,3,,67,,0,,5.1,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.6.3,DLY02,2018-06-03 00:00:00,NS,2018,6,3,10.8,,4.4,,17.2,,0,,0,,0,,,,3,,46,,0,,7.2,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.6.4,DLY02,2018-06-04 00:00:00,NS,2018,6,4,7.5,,2.3,,12.7,,7,,7,,0,,,,10,,48,,0,,10.5,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.6.5,DLY02,2018-06-05 00:00:00,NS,2018,6,5,9.7,,6.7,,12.6,,24.2,,24.2,,0,,,,7,,65,,0,,8.3,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.6.6,DLY02,2018-06-06 00:00:00,NS,2018,6,6,9.9,,5.9,,13.9,,0,T,0,T,0,,,,33,,37,,0,,8.1,,,,,
-66.08805555555556,43.82694444444444,8206495,YARMOUTH A,50133,8206495.2018.6.7,DLY02,2018-06-07 00:00:00,NS,2018,6,7,10,,3.8,,16.1,,0,,0,,0,,,,21,,33,,0,,8,,,,,
